Код;Наименование;Склад;Валюта;Цена1;Цена2;Цена3;Цена4;Гар.
ПРОДУКЦИЯ APPLE;;;;;;;;
Устройства  APPLE;;;;;;;;
Ноутбуки APPLE MacBook;;;;;;;;
99000;Чехол-книжка с подставкой для iPad2/3 Zenus Case Masstiage Color Point Folio, Pink, иск. кожа;+;руб.;2298,74;2279,2;2233,62;2191,29;0
98989;Чехол-книжка с подставкой для iPad2/3 Zenus Case Masstiage E-Note Diary, Blue, иск. кожа;+;руб.;2021,98;2002,44;1963,37;1927,55;0
98990;Чехол-книжка с подставкой для iPad2/3 Zenus Case Masstiage E-Note Diary, Brown, иск. кожа;+;руб.;2021,98;2002,44;1963,37;1927,55;0
98991;Чехол-книжка с подставкой для iPad2/3 Zenus Case Masstiage E-Note Diary, Pink, иск. кожа;+;руб.;2021,98;2002,44;1963,37;1927,55;0
98994;Чехол-книжка с подставкой для iPad2/3 Zenus Case Masstiage Oxford Portfolio, Beige, ткань + иск. кожа;+;руб.;2334,55;2311,76;2269,43;2223,85;0
98995;Чехол-книжка с подставкой для iPad2/3 Zenus Case Masstiage Oxford Portfolio, Navy, ткань + иск. кожа;+;руб.;2334,55;2311,76;2269,43;2223,85;0
98986;Чехол-книжка с подставкой для iPad2/3 Zenus Case Prestige Luxury Basic Band, Camel Brown, натуральная кожа;+;руб.;2855,51;2829,46;2777,37;2722,02;0
99004;Чехол-книжка с подставкой для iPad2/3 Zenus Case Prestige Vintage Folio, Vintage Brown, натур. кожа;+;руб.;3588,11;3555,55;3487,18;3422,06;0
98987;Чехол-конверт для iPad2/3 Zenus Case Prestige Hand Craft Stitch Pouch, Camel Brown, натуральная кожа;+;руб.;2474,56;2451,77;2402,93;2357,34;0
98988;Чехол-конверт для iPad2/3 Zenus Case Prestige Hand Craft Stitch Pouch, White, натуральная кожа;+;руб.;2474,56;2451,77;2402,93;2357,34;0
89550;Чехол-крышка для iPad2 LUXA2 Tough Case Plus (LHA0036-F) Blue;+;руб.;714,37;707,53;694,18;680,83;0
89551;Чехол-крышка для iPad2 LUXA2 Tough Case Plus (LHA0036-G) Pink;+;руб.;714,37;707,53;694,18;680,83;0
89552;Чехол-крышка для iPad2 LUXA2 Tough Case Plus (LHA0036-H) Orange;+;руб.;627,11;621,24;609,52;597,8;0
88153;Чехол силиконовый для iPad2/iPad3 LUXA2 Candy Case (LHA0037-A) White;+;руб.;627,11;621,24;609,52;597,8;0
88151;Чехол силиконовый для iPad2/iPad3 LUXA2 Candy Case (LHA0037) Black;+;руб.;627,11;621,24;609,52;597,8;0
88152;Чехол силиконовый для iPad2/iPad3 LUXA2 Candy Case (LHA0037-B) Red;+;руб.;627,11;621,24;609,52;597,8;0
Чехлы, футляры для телефонов APPLE iPhone;;;;;;;;
95465;Чехол для iPhone4/4S iCover Combi Crocodile Case (IP4-CC-S/BK) черный;+;руб.;801,3;793,81;778,84;763,86;0
95471;Чехол для iPhone4/4S iCover Combi Panel Case (IP4-CM-GD/GD) золотистый;+;руб.;808,14;800,65;785,67;770,37;0
95470;Чехол для iPhone4/4S iCover Combi Panel Case (IP4-CP-BK/R) красный;+;руб.;714,37;707,53;694,18;680,83;0
95469;Чехол для iPhone4/4S iCover Combi Piramid Case (IP4-CM-S/S) серебристый;+;руб.;801,3;793,81;778,84;763,86;0
95476;Чехол для iPhone4/4S iCover Design Swarovski (IP4-SW1-W) белый;+;руб.;1080,99;1071,22;1048,43;1028,9;0
95477;Чехол для iPhone4/4S iCover Design Swarovski (IP4-SW2-BK) черный;+;руб.;1080,99;1071,22;1048,43;1028,9;0
95478;Чехол для iPhone4/4S iCover Design Swarovski (IP4-SW3-BK) черный;+;руб.;1080,99;1071,22;1048,43;1028,9;0
95479;Чехол для iPhone4/4S iCover Design Swarovski (IP4-SW4-BK) черный;+;руб.;1080,99;1071,22;1048,43;1028,9;0
95475;Чехол для iPhone4/4S iCover K8 Crystal Case (IP4-K8-Black) черный, Сваровски;+;руб.;1481,48;1468,46;1439,15;1413,1;0
101779;Чехол для iPhone4/4S Lamborghini (LB-FCIP4-AV/D1-BK) кожаный флип-кейс, черный;+;руб.;801,3;793,81;778,84;763,86;0
101780;Чехол для iPhone4/4S Lamborghini (LB-FCIP4-AVD1-BN) кожаный флип-кейс, коричневый;+;руб.;801,3;793,81;778,84;763,86;0
101781;Чехол для iPhone4/4S Lamborghini (LB-HCIP4-GAD2-BKGN) кожаный клип-кейс, черный/зеленый;+;руб.;630,69;624,83;612,78;601,06;0
101782;Чехол для iPhone4/4S Lamborghini (LB-HCIP4-GAD2-PEGY) кожаный клип-кейс, фиолетовый/черный;+;руб.;630,69;624,83;612,78;601,06;0
101783;Чехол для iPhone4/4S Lamborghini (LB-HCIP4-PED1-PK) кожаный клип-кейс, розовый;+;руб.;606,27;600,41;589,34;577,94;0
101784;Чехол для iPhone4/4S Lamborghini (LB-HCIP4-PED1-W) кожаный клип-кейс, белый;+;руб.;606,27;600,41;589,34;577,94;0
101785;Чехол для iPhone4/4S Lamborghini (LB-SEIP4-GA/D1-YW/BK) кожаный с выдвижной системой, черный/желтый;+;руб.;780,46;772,97;758,65;744;0
95480;Чехол для iPhone4/4S Man&Wood Natural Wood Case Mi412 (дерево);+;руб.;888,89;879,12;862,84;846,56;0
95481;Чехол для iPhone4/4S Man&Wood Natural Wood Case Mi413 (дерево);+;руб.;888,89;879,12;862,84;846,56;0
95482;Чехол для iPhone4/4S Man&Wood Natural Wood Case Mi442 (дерево);+;руб.;888,89;879,12;862,84;846,56;0
95483;Чехол для iPhone4/4S Man&Wood Natural Wood Case Mi444 (дерево);+;руб.;888,89;879,12;862,84;846,56;0
95484;Чехол для iPhone4/4S Man&Wood Natural Wood Case Mi448 (дерево);+;руб.;888,89;879,12;862,84;846,56;0
95485;Чехол для iPhone4/4S Man&Wood Natural Wood Case Mi458 (дерево);+;руб.;888,89;879,12;862,84;846,56;0
99171;Чехол для iPhone4/4S Zenus Estime Leather Case (Bar), Gold Brown, натур. кожа;+;руб.;1080,99;1071,22;1048,43;1028,9;0
99172;Чехол для iPhone4/4S Zenus Estime Leather Case (Bar), Jazz Grey, натур. кожа;+;руб.;1080,99;1071,22;1048,43;1028,9;0
99173;Чехол для iPhone4/4S Zenus Estime Leather Case (Bar), Light Khaki, натур. кожа;+;руб.;1080,99;1071,22;1048,43;1028,9;0
99174;Чехол для iPhone4/4S Zenus Estime Leather Case (Folder), Gold Brown, чехол-раскладушка, натур. кожа;+;руб.;1149,37;1139,6;1116,81;1097,27;0
99175;Чехол для iPhone4/4S Zenus Estime Leather Case (Folder), Light Khaki, чехол-раскладушка, натур. кожа;+;руб.;1149,37;1139,6;1116,81;1097,27;0
99176;Чехол для iPhone4/4S Zenus Estime Leather Case (Folder), Royal Red, чехол-раскладушка, натур. кожа;+;руб.;1149,37;1139,6;1116,81;1097,27;0
99177;Чехол для iPhone4/4S Zenus Masstige Color Point Folder, Black Choco, чехол-раскладушка, иск. кожа;+;руб.;940,98;931,22;914,94;895,4;0
99178;Чехол для iPhone4/4S Zenus Masstige Color Point Folder, Red, чехол-раскладушка, иск. кожа;+;руб.;940,98;931,22;914,94;895,4;0
99179;Чехол для iPhone4/4S Zenus Masstige Color Point Folder, Royal Navy, чехол-раскладушка, иск. кожа;+;руб.;940,98;931,22;914,94;895,4;0
99180;Чехол для iPhone4/4S Zenus Prestige Carbon (Bar), Cinnamon, плёнка карбон + натур. кожа;+;руб.;1009,36;999,59;983,31;963,78;0
99181;Чехол для iPhone4/4S Zenus Prestige Carbon (Bar), Real Black, плёнка карбон + натур. кожа;+;руб.;1009,36;999,59;983,31;963,78;0
99182;Чехол для iPhone4/4S Zenus Prestige Carbon (Bar), Teal Blue, плёнка карбон + натур. кожа;+;руб.;1009,36;999,59;983,31;963,78;0
99183;Чехол для iPhone4/4S Zenus Prestige Carbon Leather Case (Bar), Black, плёнка карбон + натур. кожа;+;руб.;1009,36;999,59;983,31;963,78;0
99184;Чехол для iPhone4/4S Zenus Prestige Carbon Leather Case (Bar), White, плёнка карбон + натур. кожа;+;руб.;1009,36;999,59;983,31;963,78;0
99185;Чехол для iPhone4/4S Zenus Prestige Eel Leather Bar, Multi Blue, натур. кожа, комбинация цветов;+;руб.;1393,57;1380,54;1354,5;1328,45;0
99186;Чехол для iPhone4/4S Zenus Prestige Eel Leather Bar, Multi Red, натур. кожа, комбинация цветов;+;руб.;1393,57;1380,54;1354,5;1328,45;0
99187;Чехол для iPhone4/4S Zenus Prestige Eel Leather Folder, Multi Blue, чехол-раскладушка, натур. кожа, комбинация цветов;+;руб.;1461,94;1448,92;1422,87;1393,57;0
99188;Чехол для iPhone4/4S Zenus Prestige Eel Leather Folder, Multi Red, чехол-раскладушка, натур. кожа, комбинация цветов;+;руб.;1461,94;1448,92;1422,87;1393,57;0
99189;Чехол для iPhone4/4S Zenus Prestige Skin Air Pocket, Black, плёнка карбон + ABS пластик;+;руб.;1009,36;999,59;983,31;963,78;0
99190;Чехол для iPhone4/4S Zenus Prestige Skin Air Pocket, White, плёнка карбон + ABS пластик;+;руб.;1009,36;999,59;983,31;963,78;0
98818;Чехол для iPhone LUXA2 Alum-X (LHA0073-A) алюминиевый, Titanium;+;руб.;1113,55;1103,78;1084,25;1061,46;0
98819;Чехол для iPhone LUXA2 Alum-X (LHA0073-B) алюминиевый, Red;+;руб.;1113,55;1103,78;1084,25;1061,46;0
98816;Чехол для iPhone LUXA2 Alum-X (LHA0073) алюминиевый, Silver;+;руб.;1113,55;1103,78;1084,25;1061,46;0
98815;Чехол для iPhone LUXA2 Diamond (LHA0068-A) пластиковый, White;+;руб.;418,07;414,16;406,35;398,53;0
98814;Чехол для iPhone LUXA2 Diamond (LHA0068) пластиковый, Black;+;руб.;418,07;414,16;406,35;398,53;0
82750;Чехол для iPhone LUXA2 PH5 Leather Case (LHA0016) Black;+;руб.;383,23;379,65;372,49;365,32;0
82752;Чехол для iPhone LUXA2 PH5 Leather Case (LHA0016-B) White;+;руб.;383,23;379,65;372,49;365,32;0
99642;Чехол пыле-влаго защитный для iPhone4/4S KS-is KS-117iP4;+;руб.;313,55;310,62;304,76;298,9;0,5
Аксессуары для APPLE;;;;;;;;
Док-станции и зарядные устройства для APPLE;;;;;;;;
98195;Автомобильное зарядное устройство для iPad1/2/3  HAMA (H-106301) 12В, 30pin, витой кабель, черный;+;руб.;637,52;631,66;619,62;607,9;10
98539;Автомобильное зарядное устройство для iPhone/iPod  HAMA (H-115097) 30pin, витой кабель, белый;+;руб.;376,39;372,81;365,65;358,81;0
98224;Автомобильное зарядное устройство  для iPhone/iPod/iPad  VCOM (CA851A) 2xUSB 1/2.1A;+;руб.;191,78;189,82;186,24;182,66;0,5
98196;Автомобильное зарядное устройство компактное для iPad1/2/3  HAMA (H-106346) USB, 5В, 2.1А, черный;-;руб.;533,01;528,12;518,03;508,26;0
96248;Автомобильное зарядное устройство с кабелем для iPhone/iPod/iPad Belkin (F8Z689cw);-;руб.;979,99;970,63;951,9;933,18;0,5
95554;Док-станция Iomega SuperHero™ Backup and Charger for iPhone®;+;руб.;2402,93;2380,14;2337,81;2292,22;12
90713;Док-станция iPad2 Dock (оригинал)  (MC940ZM/A);+;руб.;1123,56;1111,08;1089,23;1070,5;12 СЦ
98530;Докстанция для Apple iPad1/2/3/iPhone/iPod  HAMA Noce MFI (H-107850) черный;+;руб.;3115,99;3086,69;3028,08;2969,47;10
101701;Докстанция для Apple iPad  Philips DCM3065/51;-;руб.;5723,91;5670,86;5564,74;5455,51;6
98538;Докстанция для Apple iPhone  HAMA Boom Clock (H-115004) радио/будильник/сабвуфер, черный;+;руб.;1706,14;1689,86;1660,56;1628;10
98537;Докстанция для Apple iPhone  HAMA Xdock (H-115003) радио/будильник/моно-динамик, черный;+;руб.;1706,14;1689,86;1660,56;1628;10
101700;Докстанция для Apple iPod  Philips AJ7030D/12;+;руб.;2621,64;2596,67;2546,74;2499,92;6
101702;Докстанция для Apple iPod  Philips DS1100/12;-;руб.;2559,22;2534,25;2487,44;2437,5;6
101703;Докстанция для Apple iPod  Philips DS1150/12;+;руб.;2562,34;2537,37;2490,56;2440,62;6
101704;Докстанция для Apple iPod  Philips DS1200/12;+;руб.;2843,23;2815,14;2762,09;2709,03;6
98516;Зарядное устройство USB от сети для Apple iPad 1/2/3  HAMA (H-106302) 100-240В, 2А, складная сетевая вилка, 2 USB порта, черный;+;руб.;533,01;528,12;518,03;508,26;3
98540;Зарядное устройство для iPhone/iPod  HAMA Travel (H-115098) 100-240В, 1000 мА, белый;+;руб.;438,91;435;426,54;418,4;10
96247;Зарядное устройство для iPhone/iPod/iPad Belkin (F8Z630cw04);+;руб.;936,3;926,94;908,21;892,61;0,5
98535;Набор зарядных устройств для Apple iPhone 3G/3GS/4/4S  HAMA (H-108156) 2хUSB, сетевое+автомобильное, черный/серый;+;руб.;745,62;738,46;724,79;710,78;10
93939;Универсальное сетевое зарядное устройство Floston F40TUSBE для IPhone, IPod, USB;-;руб.;174,2;172,57;167,68;165,4;10
Клавиатуры для APPLE;;;;;;;;
75987;Apple Keyboard with Numeric Keypad (MB110);+;руб.;1760,24;1729,03;1697,82;1647,89;12СЦ
75074;Apple Magic Mouse (MB829ZM/A) Bluetooth;+;руб.;2808,9;2780,81;2727,75;2702,79;12СЦ
93026;Беспроводная клавиатура для iPad Genius LuxePad BT Black;+;руб.;1305,66;1295,89;1269,84;1247,05;36СЦ
98033;Беспроводная клавиатура для iPad/iPad2/iPad3  LUXA2 SlimBT;+;руб.;1481,48;1468,46;1439,15;1413,1;0
92662;Беспроводная клавиатура для iPad RAPOO E6300 BT Black;+;руб.;944,24;934,47;918,19;898,66;24СЦ
92663;Беспроводная клавиатура для iPad RAPOO E6300 BT White;+;руб.;944,24;934,47;918,19;898,66;24СЦ
94136;Трекпад  Apple Magic Trackpad (MС380ZM);+;руб.;2749,6;2624,76;2574,83;2549,86;12 СЦ
Прочие аксессуары для APPLE;;;;;;;;
98531;Адаптер 30 pin-micro USB для Apple iPhone/iPod  HAMA (H-109240) черный;+;руб.;237,04;234,76;227,92;224,66;0
101005;Адаптер HDMI для Apple iPod/iPhone/iPad  HAMA (H-106648);+;руб.;2090,35;2070,82;2012,21;1982,9;0,5
94135;Адаптер питания Apple 60W MagSafe Power Adapter (MC461Z/A);+;руб.;2943,1;2915,01;2830,75;2790,17;12
101358;Адаптер питания Apple iPad 10W USB Power Adapter (MC359ZM/A);-;руб.;1229,67;1217,19;1182,86;1167,25;12СЦ
98009;Акустическая система беспроводная для iPod/iPhone  Altec Lansing Octiv Air (IMT810EUK) + док станция, FM-тюнер;-;руб.;8709,8;8628,4;8465,6;8302,8;10
90393;Акустическая система беспроводная для iPod/iPhone/iPad/iPad2/Xoom/Galaxy  Altec Lansing In Motion 650 (IMW725EAM);-;руб.;5818,47;5763,12;5655,67;5544,97;10
90394;Акустическая система для iPad/iPad2  Altec Lansing Octiv Stage MP450;-;руб.;4356,53;4314,2;4232,8;4151,4;10
94603;Акустическая система для iPod/iPhone  3Q 3QMMP-SF402H, Без диска, Full HD, LAN, USB 2.0, DVB-T, 2.1 Audio system, Bit Torrent;+;руб.;11148,54;11044,35;10835,97;10627,58;12
98012;Акустическая система для iPod/iPhone  Altec Lansing (IMT630EUK) Black;+;руб.;4529,1;4486,77;4402,11;4317,46;10
98013;Акустическая система для iPod/iPhone  Altec Lansing (IMT630REDEUK) Red;+;руб.;4529,1;4486,77;4402,11;4317,46;10
98010;Акустическая система для iPod/iPhone  Altec Lansing Octiv 650 Black (M650EUK);+;руб.;6098,49;6039,88;5925,92;5811,96;10
98011;Акустическая система для iPod/iPhone  Altec Lansing Octiv 650 Silver (M650SLTEUK);+;руб.;6098,49;6039,88;5925,92;5811,96;10
96144;Акустическая система для iPod/iPhone/iPad  JBL ONBEAT BLACK;-;руб.;6176,63;6121,28;5974,76;5916,15;10
96145;Акустическая система для iPod/iPhone  JBL ONBEAT WHITE;+;руб.;6176,63;6121,28;5974,76;5916,15;10
96141;Акустическая система для iPod/iPhone  JBL ON STAGE IV BLACK;+;руб.;4659,34;4617,01;4506,3;4460,72;10
96142;Акустическая система для iPod/iPhone  JBL ON STAGE MICRO II BLACK;+;руб.;3451,36;3418,8;3337,4;3304,84;10
96143;Акустическая система для iPod/iPhone  JBL ON STAGE MICRO III WHITE;-;руб.;3555,55;3522,99;3438,34;3402,52;10
98823;Алюминиевая кнопка для iPhone/iPod/iPad LUXA2 (LHA0065-A) Color Aluminum Home Button Sticker (Green/Purple/Skin);+;руб.;313,55;310,62;304,76;298,9;0
98824;Алюминиевая кнопка для iPhone/iPod/iPad LUXA2 (LHA0065-B) Color Aluminum Home Button Sticker (Black/Red/Silver);+;руб.;313,55;310,62;304,76;298,9;0
98822;Алюминиевая кнопка для iPhone/iPod/iPad LUXA2 (LHA0065) Color Aluminum Home Button Sticker (Orange/Pink/Blue);+;руб.;313,55;310,62;304,76;298,9;0
101001;Аудиокабель 3.5 jack (m-m) для iPod Nano/Touch/iPhone/iPad  HAMA (H-104542) позолоченные контакты, 0.5 м, серебристый;+;руб.;317,46;314,53;307,04;304,11;0,5
101002;Аудиокабель 3.5 jack (m-m) для iPod Nano/Touch/iPhone/iPad  HAMA (H-104543) позолоченные контакты, 2.0 м, серебристый;+;руб.;351,97;348,72;340,58;337;0,5
96251;Защитная наклейка на экран iPad2/iPad3 Belkin (F8N616cw) прозрачная;-;руб.;435,65;431,42;423,28;415,14;0
96252;Защитная наклейка на экран iPad2/iPad3 Belkin (F8N617cw) матовая;-;руб.;502,79;498,11;488,75;479,39;0
102183;Защитная пленка IBETOP для iPad 2/New с антибликовым покрытием;+;руб.;67,4;65,77;63,82;62,19;0
102184;Защитная пленка IBETOP для iPad 2/New с зеркальным покрытием;+;руб.;93,77;91,17;88,89;86,28;0
102186;Защитная пленка IBETOP для iPad 2/New с функцией конфиденциальности;+;руб.;393,32;382,91;372,81;362,39;0
102185;Защитная пленка IBETOP для iPad 2/New с функцией против отпечатков пальцев;+;руб.;93,77;91,17;88,89;86,28;0
101947;Защитная пленка IBETOP для iPhone 4/4s с антибликовым покрытием;+;руб.;26,37;25,4;24,75;24,09;0,5
101948;Защитная пленка IBETOP для iPhone 4/4s с зеркальным покрытием;+;руб.;31,91;30,93;30,28;29,3;0,5
102182;Защитная пленка IBETOP для iPhone 4/4s с функцией конфиденциальности;+;руб.;82,38;80,1;78,14;75,86;0
101946;Защитная пленка IBETOP для iPhone 4/4s с функцией против отпечатков пальцев;+;руб.;29,96;29,3;28,33;27,68;0,5
92810;Защитная  пленка, декоративная для задней панели iPad2 Belsis Bl5404 (коричневая);+;руб.;614,84;608,91;597,67;586,12;0
